,ID,Location,Area,Bedroom,Bathroom,Frontage,Floors,Price
7152,254983,"Hương Thủy, Thừa Thiên Huế",80,NULL,NULL,0,3,4.19 tỷ
7153,254981,"Biên Hòa, Đồng Nai",95,5,4,1,7,5.7 tỷ
7154,254980,"Quận 12, TP Hồ Chí Minh",45,2,2,0,2,3.35 tỷ
7155,254979,"Tây Hồ, Hà Nội",44,4,3,1,4,7.1 tỷ
7156,254978,"Đồng Hới, Quảng Bình",120,NULL,NULL,1,NULL,Thỏa thuận
7157,254976,"Yên Bái, Yên Bái",84,4,4,0,NULL,2.18 tỷ
7158,254963,"Cầu Giấy, Hà Nội",35,4,4,0,6,4.5 tỷ
7159,254957,"Long Khánh, Đồng Nai",113,NULL,2,1,3,7 tỷ
7160,254956,"Hoàng Mai, Hà Nội",40,NULL,NULL,1,4,3.2 tỷ
7161,254955,"Quận 8, TP Hồ Chí Minh",30,2,2,0,2,1.6 tỷ
7162,254954,"Thanh Xuân, Hà Nội",48,4,4,0,4,6.2 tỷ
7163,254953,"Biên Hòa, Đồng Nai",92,2,NULL,0,NULL,2.1 tỷ
7164,254952,"Bình Thạnh, TP Hồ Chí Minh",88,2,NULL,0,NULL,Thỏa thuận
7165,254951,"Gò Vấp, TP Hồ Chí Minh",30,2,2,1,3,4.05 tỷ
7166,254950,"Quận 4, TP Hồ Chí Minh",38.5,2,2,0,NULL,1.3 tỷ
7167,254949,"Bình Thạnh, TP Hồ Chí Minh",45,3,3,0,3,Thỏa thuận
7168,254947,"Quận 10, TP Hồ Chí Minh",108,5,6,0,4,14.7 tỷ
7169,254946,"Bình Thạnh, TP Hồ Chí Minh",45,3,3,0,3,Thỏa thuận
7170,254945,"Tân Bình, TP Hồ Chí Minh",82,4,5,1,4,8.5 tỷ
7171,254944,"Bình Tân, TP Hồ Chí Minh",60,4,3,0,3,2.55 tỷ
7172,254943,"Quận 7, TP Hồ Chí Minh",38,2,2,0,2,Thỏa thuận
7173,254942,"Quận 7, TP Hồ Chí Minh",42,2,2,0,2,Thỏa thuận
7174,254941,"Cầu Giấy, Hà Nội",38,4,4,0,5,4.65 tỷ
7175,254940,"Bình Tân, TP Hồ Chí Minh",60,4,3,1,3,2.65 tỷ
7176,254939,"Quận 7, TP Hồ Chí Minh",5,2,2,0,2,Thỏa thuận
7177,254938,"Quận 8, TP Hồ Chí Minh",48,4,3,1,3,2.15 tỷ
7178,254937,"Quận 7, TP Hồ Chí Minh",6,2,2,0,2,Thỏa thuận
7179,254936,"Quận 7, TP Hồ Chí Minh",5,2,2,0,2,Thỏa thuận
7180,254935,"Quận 7, TP Hồ Chí Minh",5,2,2,0,2,Thỏa thuận
7181,254934,"Cầu Giấy, Hà Nội",35,3,4,1,5,4.45 tỷ
7182,254933,"Bình Tân, TP Hồ Chí Minh",65,5,NULL,0,3,5.5 tỷ
7183,254932,"Quận 7, TP Hồ Chí Minh",40,2,2,0,2,Thỏa thuận
7184,254931,"Quận 8, TP Hồ Chí Minh",35,2,2,0,2,Thỏa thuận
7185,254930,"Quận 8, TP Hồ Chí Minh",33,2,2,0,2,1.65 tỷ
7186,254923,"Bình Tân, TP Hồ Chí Minh",52,4,NULL,1,NULL,6.45 tỷ
7187,254922,"Bình Tân, TP Hồ Chí Minh",120,NULL,NULL,1,NULL,10 tỷ
7188,254921,"Cần Giuộc, Long An",Area is not available,3,3,0,3,Thỏa thuận
7189,254920,"Thanh Hóa, Thanh Hóa",353,NULL,NULL,1,5,6.2 tỷ
7190,254919,"Phú Nhuận, TP Hồ Chí Minh",55,3,3,0,NULL,6.4 tỷ
7191,254917,"Đức Hòa, Long An",220,5,6,1,5,4 tỷ
7192,254916,"Quận 5, TP Hồ Chí Minh",62,3,2,0,NULL,7.4 tỷ
7193,254915,"Quận 5, TP Hồ Chí Minh",38,2,2,0,2,7.7 tỷ
7194,254914,"Cẩm Lệ, Đà Nẵng",250,4,NULL,0,3,22 tỷ
7195,254913,"Thanh Trì, Hà Nội",40,4,NULL,0,NULL,4.1 tỷ
7196,254912,"Liên Chiểu, Đà Nẵng",100,NULL,NULL,1,3,5.7 tỷ
7197,254911,"Cẩm Lệ, Đà Nẵng",250,NULL,NULL,0,3,22 tỷ
7198,254910,"Quận 12, TP Hồ Chí Minh",90,2,2,1,NULL,3.1 tỷ
7199,254909,"Quận 10, TP Hồ Chí Minh",41,3,2,0,3,7 tỷ
7200,254902,"Gò Vấp, TP Hồ Chí Minh",33,3,3,0,3,4.7 tỷ
7201,254896,"Gò Vấp, TP Hồ Chí Minh",44,3,3,0,3,5.35 tỷ
7202,254895,"Gò Vấp, TP Hồ Chí Minh",36,2,2,0,2,3.8 tỷ
7203,254894,"Cẩm Lệ, Đà Nẵng",110,4,NULL,1,3,7 tỷ
7204,254890,"Biên Hòa, Đồng Nai",100,5,4,1,NULL,5.7 tỷ
7205,254887,"Tân Bình, TP Hồ Chí Minh",35.2,2,2,0,NULL,1.75 tỷ
7206,254884,"Sóc Trăng, Sóc Trăng",279,4,2,0,3,4120 tỷ
7207,254881,"Hồng Bàng, Hải Phòng",72,NULL,NULL,1,3,Thỏa thuận
7208,254878,"Hà Đông, Hà Nội",33,NULL,NULL,1,NULL,Thỏa thuận
7209,254874,"Thanh Xuân, Hà Nội",80,2,NULL,1,5,11 tỷ
7210,254873,"Gò Vấp, TP Hồ Chí Minh",50,4,4,0,4,5.65 tỷ
7211,254872,"Bình Thạnh, TP Hồ Chí Minh",64,4,5,0,11,8.6 tỷ
7212,254871,"Quận 12, TP Hồ Chí Minh",52,3,3,1,3,4.8 tỷ
7213,254870,"Bình Thạnh, TP Hồ Chí Minh",114,5,5,0,10,9.3 tỷ
7214,254867,"Gò Vấp, TP Hồ Chí Minh",60,4,4,0,4,5.65 tỷ
7215,254858,"Quận 10, TP Hồ Chí Minh",44,2,2,0,2,1.5 tỷ
7216,254857,"Thủ Đức, TP Hồ Chí Minh",55,NULL,NULL,1,2,3.5 tỷ
7217,254856,"An Dương, Hải Phòng",3,3,NULL,1,3,Thỏa thuận
7218,254855,"Gò Vấp, TP Hồ Chí Minh",110,4,5,0,5,14.8 tỷ
7219,254853,"Hóc Môn, TP Hồ Chí Minh",50,2,NULL,0,1,660 triệu
7220,254852,"Tân Bình, TP Hồ Chí Minh",36,2,2,0,2,1.8 tỷ
7221,254851,"Đống Đa, Hà Nội",44,NULL,NULL,1,3,5.7 tỷ
7222,254846,"Đống Đa, Hà Nội",35,4,4,0,4,3.6 tỷ
7223,254844,"Thủ Đức, TP Hồ Chí Minh",85.6,4,NULL,0,4,14 tỷ
7224,254842,"Phụng Hiệp, Hậu Giang",90,2,2,0,NULL,1.4 tỷ
7225,254841,"Hồng Bàng, Hải Phòng",46,3,3,0,3,Thỏa thuận
7226,254840,"Bình Tân, TP Hồ Chí Minh",100,10,10,1,6,10.3 tỷ
7227,254829,"Biên Hòa, Đồng Nai",74,3,2,0,3,2.6 tỷ
7228,254823,"Huế, Thừa Thiên Huế",70,3,3,0,NULL,2.75 tỷ
7229,254820,"Bình Tân, TP Hồ Chí Minh",79,6,7,1,3,8.7 tỷ
7230,254818,"Hoàng Mai, Hà Nội",50,6,6,1,5,Thỏa thuận
7231,254817,"Hoàng Mai, Hà Nội",50,6,6,1,5,Thỏa thuận
7232,254816,"Lào Cai, Lào Cai",85,NULL,NULL,1,4,4.8 tỷ
7233,254815,"Quận 7, TP Hồ Chí Minh",20,2,2,1,4,Thỏa thuận
7234,254814,"Phú Nhuận, TP Hồ Chí Minh",72,NULL,NULL,0,NULL,10.5 tỷ
7235,254813,"Gò Vấp, TP Hồ Chí Minh",75,3,2,1,2,5.65 tỷ
7236,254812,"Biên Hòa, Đồng Nai",72,4,3,0,5,Thỏa thuận
7237,254811,"Gò Vấp, TP Hồ Chí Minh",54,4,2,1,4,5.8 tỷ
7238,254807,"Biên Hòa, Đồng Nai",82,2,2,0,2,3.65 tỷ
7239,254806,"Hai Bà Trưng, Hà Nội",37,4,NULL,0,4,3.3 tỷ
7240,254805,"Bình Thạnh, TP Hồ Chí Minh",135,NULL,NULL,1,NULL,9.7 tỷ
7241,254804,"Quận 6, TP Hồ Chí Minh",40,3,2,1,3,4 tỷ
7242,254801,"Hà Đông, Hà Nội",35,2,2,0,5,2.8 tỷ
7243,254800,"Liên Chiểu, Đà Nẵng",100,4,NULL,1,3,5.7 tỷ
7244,254794,"Hương Thủy, Thừa Thiên Huế",80,3,4,0,NULL,4.48 tỷ
7245,254791,"Quận 5, TP Hồ Chí Minh",55,5,NULL,1,4,8 tỷ
7246,254787,"Bình Tân, TP Hồ Chí Minh",59,4,5,0,NULL,6 tỷ
7247,254786,"Long Biên, Hà Nội",76,NULL,NULL,0,NULL,6.6 tỷ
7248,254784,"Châu Thành, Tiền Giang",120,NULL,NULL,1,3,4.6 tỷ
7249,254779,"Huế, Thừa Thiên Huế",70,3,3,1,NULL,2.75 tỷ
7250,254778,"Hồng Bàng, Hải Phòng",46,2,NULL,0,5,Thỏa thuận
7251,254777,"Đống Đa, Hà Nội",80,12,12,1,34,8.75 tỷ
7252,254776,"Quận 12, TP Hồ Chí Minh",85,3,2,1,2,6.5 tỷ
7253,254775,"Tân Phú, TP Hồ Chí Minh",38,3,3,0,3,Thỏa thuận
7254,254774,"Ba Đình, Hà Nội",49,4,NULL,0,4,4.8 tỷ
7255,254768,"Quận 7, TP Hồ Chí Minh",84,3,2,1,NULL,4.3 tỷ
7256,254765,"Tân Bình, TP Hồ Chí Minh",51,2,2,1,2,5.7 tỷ
7257,254763,"Gò Vấp, TP Hồ Chí Minh",46,3,3,0,2,6 tỷ
7258,254762,"Hải Châu, Đà Nẵng",66,3,NULL,1,3,8.5 tỷ
7259,254753,"Quận 3, TP Hồ Chí Minh",62,NULL,NULL,0,3,5 tỷ
7260,254752,"Thanh Trì, Hà Nội",36,2,NULL,0,1,1.2 tỷ
7261,254751,"Tân Bình, TP Hồ Chí Minh",50,4,3,0,3,4.5 tỷ
7262,254750,"Thanh Khê, Đà Nẵng",80,NULL,NULL,1,3,5.6 tỷ
7263,254749,"Tân Phú, TP Hồ Chí Minh",71,3,3,1,3,7.9 tỷ
7264,254748,"Bình Tân, TP Hồ Chí Minh",26,2,NULL,0,NULL,2.25 tỷ
7265,254745,"Hai Bà Trưng, Hà Nội",70,NULL,3,0,7,4 tỷ
7266,254743,"Thới Lai, Cần Thơ",292,4,4,0,7,5.5 tỷ
7267,254742,"Phú Nhuận, TP Hồ Chí Minh",55,3,3,1,NULL,6.5 tỷ
7268,254740,"Hương Thủy, Thừa Thiên Huế",80,NULL,NULL,0,3,4.19 tỷ
7269,254737,"Cầu Giấy, Hà Nội",30,4,4,0,5,5 tỷ
7270,254736,"Gò Vấp, TP Hồ Chí Minh",40,3,2,0,5,3.2 tỷ
7271,254735,"Quận 12, TP Hồ Chí Minh",72,4,3,1,2,4.8 tỷ
7272,254734,"Bình Thạnh, TP Hồ Chí Minh",108,5,5,0,10,10.5 tỷ
7273,254730,"Gò Vấp, TP Hồ Chí Minh",36,2,2,0,2,3.95 tỷ
7274,254727,"Thanh Xuân, Hà Nội",35,3,4,0,5,4.8 tỷ
7275,254726,"Quận 8, TP Hồ Chí Minh",48,4,3,1,3,2.15 tỷ
7276,254724,"Quận 8, TP Hồ Chí Minh",35,2,2,0,1,1.65 tỷ
7277,254723,"Bình Thạnh, TP Hồ Chí Minh",72,3,3,0,3,5 tỷ
7278,254721,"Bình Tân, TP Hồ Chí Minh",60,4,3,1,3,2.65 tỷ
7279,254720,"Cầu Giấy, Hà Nội",42,3,NULL,0,5,5.25 tỷ
7280,254719,"Bình Tân, TP Hồ Chí Minh",60,4,3,1,3,2.55 tỷ
7281,254717,"Gò Vấp, TP Hồ Chí Minh",40,4,3,0,4,3.95 tỷ
7282,254715,"Quận 10, TP Hồ Chí Minh",44,3,3,0,3,7.25 tỷ
7283,254713,"Biên Hòa, Đồng Nai",60,2,1,0,3,2.7 tỷ
7284,254712,"Quận 8, TP Hồ Chí Minh",36.3,2,2,0,1,1.7 tỷ
7285,254706,"Thủ Đức, TP Hồ Chí Minh",130,7,8,1,4,16.3 tỷ
7286,254705,"Phụng Hiệp, Hậu Giang",90,2,2,0,NULL,1.4 tỷ
7287,254702,"Hà Đông, Hà Nội",33,NULL,NULL,1,NULL,Thỏa thuận
7288,254701,"Hà Đông, Hà Nội",42,8,NULL,0,NULL,Thỏa thuận
7289,254700,"Thanh Khê, Đà Nẵng",80,4,NULL,0,3,248 tỷ
7290,254698,"Hải Châu, Đà Nẵng",130,4,NULL,1,NULL,5900000 tỷ
7291,254696,"Bình Thạnh, TP Hồ Chí Minh",114,5,5,0,10,9.4 tỷ
7292,254695,"Phú Nhuận, TP Hồ Chí Minh",36,3,5,1,15,8.2 tỷ
7293,254694,"Phú Nhuận, TP Hồ Chí Minh",36,3,5,1,15,8.2 tỷ
7294,254691,"Hà Đông, Hà Nội",30,NULL,NULL,1,NULL,Thỏa thuận
7295,254690,"Hoàng Mai, Hà Nội",33,4,NULL,0,NULL,2.95 tỷ
7296,254689,"Hoàng Mai, Hà Nội",30,3,NULL,0,NULL,3.55 tỷ
7297,254688,"Quận 6, TP Hồ Chí Minh",175,2,2,0,NULL,8.5 tỷ
7298,254686,"Đống Đa, Hà Nội",46,4,NULL,0,4,5.75 tỷ
7299,254685,"Cần Đước, Long An",231,NULL,NULL,1,NULL,4.9 tỷ
7300,254684,"Quận 11, TP Hồ Chí Minh",52,3,3,1,3,9 tỷ
7301,254683,"Đống Đa, Hà Nội",70,4,1,1,1,Thỏa thuận
7302,254681,"Hai Bà Trưng, Hà Nội",45,NULL,3,0,NULL,2.5 tỷ
7303,254680,"Hà Đông, Hà Nội",32,NULL,NULL,1,NULL,Thỏa thuận
7304,254679,"Hà Đông, Hà Nội",55,NULL,NULL,1,NULL,Thỏa thuận
7305,254677,"Huế, Thừa Thiên Huế",50,3,3,0,3,3.65 tỷ
7306,254672,"Tân Bình, TP Hồ Chí Minh",76,4,5,1,3,1.35 tỷ
7307,254670,"Đất Đỏ, Bà Rịa Vũng Tàu",225,NULL,NULL,0,NULL,2.94 tỷ
7308,254669,"Quận 9, TP Hồ Chí Minh",88,5,3,1,3,7.35 tỷ
7309,254666,"Hóc Môn, TP Hồ Chí Minh",52,3,2,1,2,450 triệu
7310,254665,"Hoàng Mai, Hà Nội",45,NULL,NULL,1,5,7.5 tỷ
7311,254664,"Tây Hồ, Hà Nội",57,3,3,1,4,4.7 tỷ
7312,254663,"Quận 9, TP Hồ Chí Minh",83,4,4,0,3,4.7 tỷ
7313,254662,"Quận 10, TP Hồ Chí Minh",73,7,NULL,1,6,21.5 tỷ
7314,254661,"Quận 3, TP Hồ Chí Minh",50,NULL,NULL,0,NULL,3.3 tỷ
7315,254660,"Long Biên, Hà Nội",38,NULL,NULL,1,NULL,2500000 tỷ
7316,254659,"Quận 6, TP Hồ Chí Minh",68,NULL,NULL,1,4,12.99 tỷ
7317,254655,"Quận 9, TP Hồ Chí Minh",140,3,4,0,5,14.7 tỷ
7318,254654,"Quận 10, TP Hồ Chí Minh",25,NULL,NULL,0,3,4500 tỷ
7319,254651,"Hoàng Mai, Hà Nội",46,4,3,0,NULL,3.85 tỷ
7320,254650,"Đức Hòa, Long An",75,3,3,0,3,1.99 tỷ
7321,254649,"Liên Chiểu, Đà Nẵng",100,4,NULL,1,3,5.7 tỷ
7322,254648,"Quận 10, TP Hồ Chí Minh",78,2,3,0,2,17 tỷ
7323,254645,"Từ Sơn, Bắc Ninh",120,NULL,NULL,0,3,8 tỷ
7324,254644,"Thanh Khê, Đà Nẵng",80,4,NULL,0,3,4.15 tỷ
7325,254643,"Hà Đông, Hà Nội",43,4,NULL,0,NULL,Thỏa thuận
7326,254642,"Quận 11, TP Hồ Chí Minh",45,2,NULL,0,2,2.8 tỷ
7327,254639,"Hai Bà Trưng, Hà Nội",31,NULL,NULL,0,4,2.95 tỷ
7328,254637,"Gò Vấp, TP Hồ Chí Minh",45,2,2,0,2,3 tỷ
7329,254635,"Thủ Đức, TP Hồ Chí Minh",22,2,2,0,2,4.55 tỷ
7330,254634,"Tân Bình, TP Hồ Chí Minh",33,2,2,0,2,3.95 tỷ
7331,254633,"Quận 10, TP Hồ Chí Minh",36,2,2,0,2,8.4 tỷ
7332,254632,"Tây Hồ, Hà Nội",41,3,4,1,5,7.5 tỷ
7333,254627,"Tân Phú, TP Hồ Chí Minh",72,5,6,1,4,9 tỷ
7334,254626,"Quận 12, TP Hồ Chí Minh",280,15,16,1,6,39 tỷ
7335,254620,"Hoàng Mai, Hà Nội",34,2,NULL,0,NULL,3.86 tỷ
7336,254619,"Quận 3, TP Hồ Chí Minh",69,5,NULL,0,NULL,10 tỷ
7337,254618,"Bình Tân, TP Hồ Chí Minh",48.9,3,2,0,3,3.8 tỷ
7338,254617,"Bình Tân, TP Hồ Chí Minh",90,NULL,NULL,1,4,13.3 tỷ
7339,254616,"Liên Chiểu, Đà Nẵng",80,4,NULL,1,3,5700000 tỷ
7340,254615,"Thới Lai, Cần Thơ",298,4,4,0,7,5.98 tỷ
7341,254614,"Hoàng Mai, Hà Nội",34,3,NULL,0,4,2.95 tỷ
7342,254612,"Thanh Khê, Đà Nẵng",60,4,NULL,0,3,4150000 tỷ
7343,254611,"Tây Hồ, Hà Nội",65,4,NULL,0,7,12.9 tỷ
7344,254609,"Ngũ Hành Sơn, Đà Nẵng",100,NULL,NULL,1,5,12000000 tỷ
7345,254605,"Gò Vấp, TP Hồ Chí Minh",45,2,2,0,2,3.85 tỷ
7346,254591,"Phụng Hiệp, Hậu Giang",140,2,2,0,2,1.4 tỷ
7347,254588,"Tân Phú, TP Hồ Chí Minh",56,2,2,0,2,4.95 tỷ
7348,254587,"Gò Vấp, TP Hồ Chí Minh",40,2,2,0,2,4.05 tỷ
7349,254583,"Bình Tân, TP Hồ Chí Minh",60,4,3,1,3,3150000000 tỷ
7350,254582,"Hà Đông, Hà Nội",50,4,NULL,1,4,5.65 tỷ
7351,254581,"Bình Tân, TP Hồ Chí Minh",60,4,3,1,3,2850000000 tỷ
7352,254580,"Bình Tân, TP Hồ Chí Minh",60,4,3,1,3,2550000000 tỷ
7353,254578,"Quận 8, TP Hồ Chí Minh",60,4,3,1,3,3050000000 tỷ
7354,254577,"Quận 8, TP Hồ Chí Minh",48,4,3,1,3,3150000000 tỷ
7355,254576,"Quận 8, TP Hồ Chí Minh",39,2,2,0,NULL,Thỏa thuận
7356,254575,"Quận 8, TP Hồ Chí Minh",42,2,2,0,2,Thỏa thuận
7357,254574,"Quận 7, TP Hồ Chí Minh",48,2,2,0,2,2.2 tỷ
7358,254573,"Cầu Giấy, Hà Nội",35,3,4,0,5,4.1 tỷ
7359,254572,"Quận 8, TP Hồ Chí Minh",35,2,2,0,2,Thỏa thuận
7360,254571,"Quận 8, TP Hồ Chí Minh",39,2,2,0,2,Thỏa thuận
7361,254570,"Quận 7, TP Hồ Chí Minh",75,2,2,0,2,Thỏa thuận
7362,254569,"Tân Phú, TP Hồ Chí Minh",130,6,8,0,5,24 tỷ
7363,254568,"Quận 8, TP Hồ Chí Minh",48,2,2,0,2,Thỏa thuận
7364,254567,"Quận 8, TP Hồ Chí Minh",5,2,2,0,2,Thỏa thuận
7365,254566,"Quận 7, TP Hồ Chí Minh",5,2,2,0,NULL,Thỏa thuận
7366,254564,"Quận 7, TP Hồ Chí Minh",5,2,2,0,NULL,Thỏa thuận
7367,254563,"Quận 8, TP Hồ Chí Minh",40,2,2,0,NULL,Thỏa thuận
7368,254562,"Bình Tân, TP Hồ Chí Minh",348,5,6,1,4,7 tỷ
7369,254561,"Phú Nhuận, TP Hồ Chí Minh",15,2,2,1,NULL,1.35 tỷ
7370,254559,"Gò Vấp, TP Hồ Chí Minh",45,2,2,1,2,3.77 tỷ
7371,254556,"Quận 7, TP Hồ Chí Minh",46,2,2,0,NULL,2.1 tỷ
7372,254553,"Phú Nhuận, TP Hồ Chí Minh",55,3,NULL,0,3,6.5 tỷ
7373,254552,"Hóc Môn, TP Hồ Chí Minh",72,4,5,0,4,980 triệu
7374,254548,"Huế, Thừa Thiên Huế",124,2,1,1,NULL,3.19 tỷ
7375,254547,"Đất Đỏ, Bà Rịa Vũng Tàu",220,2,2,1,NULL,2850000 tỷ
7376,254542,"Bình Thạnh, TP Hồ Chí Minh",47,3,2,1,NULL,5.5 tỷ
7377,254540,"Gò Vấp, TP Hồ Chí Minh",48,3,2,0,2,4.98 tỷ
7378,254535,"Long Biên, Hà Nội",56,NULL,NULL,0,NULL,14500000 tỷ
7379,254527,"Gò Vấp, TP Hồ Chí Minh",75,4,4,0,4,7.6 tỷ
7380,254526,"Huế, Thừa Thiên Huế",177,NULL,NULL,1,3,5290000 tỷ
7381,254523,"Gò Vấp, TP Hồ Chí Minh",45,2,2,0,2,4.3 tỷ
7382,254520,"Bình Tân, TP Hồ Chí Minh",81,NULL,NULL,1,4,13 tỷ
7383,254518,"Phú Nhuận, TP Hồ Chí Minh",40,5,6,0,3,7.9 tỷ
7384,254517,"Hương Thủy, Thừa Thiên Huế",80,NULL,NULL,0,NULL,4190000000 tỷ
7385,254516,"Gò Vấp, TP Hồ Chí Minh",60,2,2,0,2,4.4 tỷ
7386,254515,"Quận 9, TP Hồ Chí Minh",94,3,3,1,2,4.95 tỷ
7387,254512,"Quận 10, TP Hồ Chí Minh",58,3,3,0,3,10.5 tỷ
7388,254509,"Bình Tân, TP Hồ Chí Minh",59,3,2,0,2,4.45 tỷ
7389,254508,"Nha Trang, Khánh Hòa",64,5,5,1,4,13.5 tỷ
7390,254506,"Bình Tân, TP Hồ Chí Minh",59,3,2,0,2,4.45 tỷ
7391,254505,"Quận 7, TP Hồ Chí Minh",60,4,4,0,5,8.9 tỷ
7392,254502,"Bến Lức, Long An",300,5,6,1,3,3.9 tỷ
7393,254501,"Tây Hồ, Hà Nội",42,6,4,0,2,4.5 tỷ
7394,254500,"Tân Bình, TP Hồ Chí Minh",68,4,5,0,3,7.2 tỷ
7395,254499,"Tân Bình, TP Hồ Chí Minh",48,3,3,1,4,7.1 tỷ
7396,254497,"Tân Bình, TP Hồ Chí Minh",52,2,1,0,NULL,6 tỷ
7397,254496,"Phú Nhuận, TP Hồ Chí Minh",106,NULL,NULL,1,3,13.2 tỷ
7398,254495,"Quận 3, TP Hồ Chí Minh",81,NULL,NULL,1,5,11.5 tỷ
7399,254494,"Phú Nhuận, TP Hồ Chí Minh",60,NULL,NULL,1,4,10.5 tỷ
7400,254493,"Gò Vấp, TP Hồ Chí Minh",60,2,2,0,NULL,3.65 tỷ
7401,254492,"Ba Đình, Hà Nội",40,4,4,0,5,4.9 tỷ
7402,254491,"Hoàng Mai, Hà Nội",78,NULL,NULL,0,NULL,7.9 tỷ
7403,254489,"Huế, Thừa Thiên Huế",80,3,NULL,0,2,3590000 tỷ
7404,254485,"Phụng Hiệp, Hậu Giang",140,2,2,0,2,1.4 tỷ
7405,254483,"Châu Thành A, Hậu Giang",90,2,2,0,3,1.4 tỷ
7406,254481,"Quận 10, TP Hồ Chí Minh",30,2,2,0,2,1.3 tỷ
7407,254480,"Gò Vấp, TP Hồ Chí Minh",68,2,2,0,2,4.5 tỷ
7408,254479,"Phú Nhuận, TP Hồ Chí Minh",60,NULL,NULL,0,5,10 tỷ
7409,254478,"Quận 7, TP Hồ Chí Minh",50,2,2,0,2,1.9 tỷ
7410,254476,"Phụng Hiệp, Hậu Giang",90,2,2,0,NULL,1.4 tỷ
7411,254473,"Gò Vấp, TP Hồ Chí Minh",45,2,2,0,2,4.35 tỷ
7412,254471,"Bình Thạnh, TP Hồ Chí Minh",24,3,2,1,3,Thỏa thuận
7413,254470,"Bình Thạnh, TP Hồ Chí Minh",51,3,2,0,3,Thỏa thuận
7414,254469,"Bình Thạnh, TP Hồ Chí Minh",60,4,4,0,NULL,Thỏa thuận
7415,254468,"Bình Thạnh, TP Hồ Chí Minh",36,2,2,0,3,Thỏa thuận
7416,254467,"Bình Thạnh, TP Hồ Chí Minh",54,2,NULL,0,2,Thỏa thuận
7417,254466,"Bình Thạnh, TP Hồ Chí Minh",53,2,2,0,2,Thỏa thuận
7418,254464,"Bình Thạnh, TP Hồ Chí Minh",51,3,3,0,2,Thỏa thuận
7419,254463,"Bình Thạnh, TP Hồ Chí Minh",64,5,NULL,1,5,Thỏa thuận
7420,254462,"Bình Thạnh, TP Hồ Chí Minh",6,3,3,0,3,Thỏa thuận
7421,254460,"Biên Hòa, Đồng Nai",75,3,2,0,2,2.5 tỷ
7422,254459,"Bình Thạnh, TP Hồ Chí Minh",50,3,3,1,4,Thỏa thuận
7423,254458,"Quận 3, TP Hồ Chí Minh",33,3,3,0,NULL,7.1 tỷ
7424,254457,"Biên Hòa, Đồng Nai",80,4,4,0,5,5 tỷ
7425,254454,"Cầu Giấy, Hà Nội",45,3,NULL,1,NULL,6200000000 tỷ
7426,254452,"Vị Thanh, Hậu Giang",100,NULL,NULL,1,7,4.67 tỷ
7427,254450,"Huế, Thừa Thiên Huế",81,3,3,0,5,4.29 tỷ
7428,254447,"Bình Tân, TP Hồ Chí Minh",60,4,3,1,3,2150000000 tỷ
7429,254445,"Quận 8, TP Hồ Chí Minh",60,2,2,0,2,2350000000 tỷ
7430,254444,"Quận 8, TP Hồ Chí Minh",60,3,3,0,2,2950000000 tỷ
7431,254443,"Bình Thạnh, TP Hồ Chí Minh",88,NULL,NULL,1,6,13.5 tỷ
7432,254442,"Gò Vấp, TP Hồ Chí Minh",40,3,3,0,3,3.45 tỷ
7433,254439,"Quận 12, TP Hồ Chí Minh",160,28,30,1,4,14 tỷ
7434,254438,"Quận 12, TP Hồ Chí Minh",160,6,6,1,5,7.5 tỷ
7435,254437,"Gò Vấp, TP Hồ Chí Minh",52,2,2,0,2,4.3 tỷ
7436,254436,"Bình Thạnh, TP Hồ Chí Minh",106,5,5,0,7,10.5 tỷ
7437,254432,"Tân Phú, TP Hồ Chí Minh",15,2,2,0,3,2.7 tỷ
7438,254431,"Quận 10, TP Hồ Chí Minh",67,3,3,1,2,13.5 tỷ
7439,254422,"Cầu Giấy, Hà Nội",40,NULL,NULL,0,6,7.9 tỷ
7440,254420,"Quận 10, TP Hồ Chí Minh",44,2,3,0,3,6.7 tỷ
7441,254415,"Cầu Giấy, Hà Nội",45,3,5,1,5,5.5 tỷ
7442,254414,"Gò Vấp, TP Hồ Chí Minh",60,2,2,0,NULL,3.7 tỷ
7443,254405,"Thanh Xuân, Hà Nội",52,4,4,0,NULL,5.25 tỷ
7444,254404,"Thanh Xuân, Hà Nội",52,4,4,0,NULL,5.25 tỷ
7445,254403,"Quận 8, TP Hồ Chí Minh",56,2,1,0,2,1.75 tỷ
7446,254401,"Bình Chánh, TP Hồ Chí Minh",85,3,1,0,2,1.6 tỷ
7447,254400,"Tân Phú, TP Hồ Chí Minh",60,2,2,1,2,5 tỷ
7448,254399,"Thanh Xuân, Hà Nội",60,NULL,NULL,0,5,11.8 tỷ
7449,254398,"Gò Vấp, TP Hồ Chí Minh",45,2,2,0,2,3.7 tỷ
7450,254397,"Quận 8, TP Hồ Chí Minh",56,2,1,0,2,1.65 tỷ
7451,254394,"Châu Thành A, Hậu Giang",85,2,2,1,1,1.4 tỷ
7452,254389,"Hải Châu, Đà Nẵng",40,2,2,0,2,1.99 tỷ
7453,254387,"Biên Hòa, Đồng Nai",99,2,1,0,NULL,1.9 tỷ
7454,254386,"Đống Đa, Hà Nội",29,4,6,0,2,3.6 tỷ
7455,254385,"Gò Vấp, TP Hồ Chí Minh",60,4,4,1,13,4.8 tỷ
7456,254383,"Tân Bình, TP Hồ Chí Minh",120,NULL,NULL,1,2,2 tỷ
